id,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],Country Name,Series Code,Series Name
115618,,,,,,,,,,60.79999924,,,,,,,,,,57.90000153,,,60.5,,,,,,58.59999847,58.70000076,,,,60.40000153,,,India,SL.TLF.CACT.NE.ZS,"Labor force participation rate, total (% of total population ages 15+) (national estimate)"
115619,,,,,,,,,,,,,,,,,,,62.79999924,62.79999924,62.79999924,62.79999924,62.90000153,62.59999847,62.29999924,62.09999847,61.79999924,61.59999847,61.29999924,61.70000076,62.09999847,62.40000153,62.79999924,63.20000076,62,60.90000153,India,SL.TLF.ACTI.ZS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)"
115620,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,11.60000038,,,,,29.29999924,,,India,SL.TLF.PRIM.ZS,Labor force with primary education (% of total)
115621,,,,,,,,,,,,,,,,,,,,,,,7.300000191,,,,,,7.800000191,,,,,19.10000038,,,India,SL.TLF.PRIM.FE.ZS,"Labor force with primary education, female (% of female labor force)"
115622,,,,,,,,,,,,,,,,,,,,,,,13.89999962,,,,,,13.10000038,,,,,33.79999924,,,India,SL.TLF.PRIM.MA.ZS,"Labor force with primary education, male (% of male labor force)"
115623,,,,,,,,,,,,,,,,,,,,,,,23.60000038,,,,,,28.29999924,,,,,13.89999962,,,India,SL.TLF.SECO.ZS,Labor force with secondary education (% of total)
115624,,,,,,,,,,,,,,,,,,,,,,,9.699999809,,,,,,12.89999962,,,,,7,,,India,SL.TLF.SECO.FE.ZS,"Labor force with secondary education, female (% of female labor force)"
115625,,,,,,,,,,,,,,,,,,,,,,,29.29999924,,,,,,34.5,,,,,16.89999962,,,India,SL.TLF.SECO.MA.ZS,"Labor force with secondary education, male (% of male labor force)"
115626,,,,,,,,,,,,,,,,,,,,,,,4.900000095,,,,,,6.099999905,,,,,8.100000381,,,India,SL.TLF.TERT.ZS,Labor force with tertiary education (% of total)
115627,,,,,,,,,,,,,,,,,,,,,,,2.599999905,,,,,,3.299999952,,,,,5.099999905,,,India,SL.TLF.TERT.FE.ZS,"Labor force with tertiary education, female (% of female labor force)"
115628,,,,,,,,,,,,,,,,,,,,,,,5.800000191,,,,,,7.199999809,,,,,9.399999619,,,India,SL.TLF.TERT.MA.ZS,"Labor force with tertiary education, male (% of male labor force)"
115629,,,,,,,,,,,,,,,,,,,27.50445008,27.67460286,27.92623691,28.10038151,28.3215362,28.23870398,28.10737553,28.02106573,27.93362388,27.84567041,27.75752331,28.0760763,28.43903271,28.79889649,29.15485736,29.45783179,28.5511389,27.69049934,India,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)"
115630,,,,,,,,,,,,,,,,,,,330720108,338668430,346802576,355116385,363000334,369789237,377265860,384187272,391155410,398160552,405190192,417144863,428601673,440212534,451934600,464498005,465456462,466033315,India,SL.TLF.TOTL.IN,"Labor force, total"
115632,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,India,AG.LND.TOTL.K2,Land area (sq. km)
115633,,,,,,,,,,,,,,,,,,,1.353457,,,,,,,,,,1.353457,,,,,,,,India,AG.LND.EL5M.ZS,Land area where elevation is below 5 meters (% of total land area)
115634,98043804,103788908,99388716,101366908,101465120,103723620,104340004,103473312,104067000,105508300,101083696,106613208,105175600,104056596,104049212,98573604,103542716,104055700,102536512,100243408,99499504,100066500,100184200,99450800,100300000,100167200,100904200,102091700,102402400,100271100,94470900,98603100,97805700,99519200,99236800,100833500,India,AG.LND.CREL.HA,Land under cereal production (hectares)
115635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,India,LP.EXP.DURS.MD,"Lead time to export, median case (days)"
115636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,India,LP.IMP.DURS.MD,"Lead time to import, median case (days)"
115637,,,,,,,13.5,14.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,17.875,18.91666667,16.25,14.75,15.45833333,15.95833333,13.83333333,13.54166667,12.54166667,12.29166667,12.08333333,11.91666667,11.45833333,10.91666667,10.75,11.1875,13.02083333,India,FR.INR.LEND,Lending interest rate (%)
115638,49.703,50.53,51.366,52.191,52.979,53.709,54.366,54.944,55.443,55.868,56.242,56.585,56.912,57.233,57.558,57.89,58.231,58.587,58.962,59.357,59.768,60.191,60.625,61.068,61.519,61.976,62.438,62.901,63.365,63.832,64.3,64.766,65.225,65.669,66.089,66.48,India,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)"
115639,50.846,51.496,52.137,52.762,53.359,53.917,54.43,54.896,55.317,55.698,56.049,56.38,56.694,56.989,57.26,57.504,57.723,57.923,58.117,58.318,58.536,58.779,59.051,59.351,59.674,60.009,60.347,60.684,61.016,61.342,61.663,61.982,62.295,62.601,62.899,63.188,India,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)"
115640,50.28843902,51.02478049,51.76090244,52.48346341,53.17363415,53.81553659,54.39878049,54.91941463,55.37846341,55.78092683,56.14314634,56.48,56.80034146,57.10802439,57.40536585,57.69229268,57.97080488,58.24690244,58.52919512,58.82482927,59.13697561,59.46778049,59.81880488,60.18856098,60.574,60.9685122,61.367,61.76546341,62.16185366,62.55663415,62.94934146,63.34004878,63.72426829,64.09758537,64.45509756,64.79385366,India,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)"
115641,,,,,,,,,,,,,,,,,,,2.37263174,,,,,1.756112899,,,,,1.249214645,,,,,0.851031086,,,India,SH.MMR.RISK.ZS,Lifetime risk of maternal death (%)
115642,,,,,,,,,,,,,,,,,,,42,,,,,57,,,,,80,,,,,120,,,India,SH.MMR.RISK,Lifetime risk of maternal death (1 in: rate varies by country)
115643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.14,36.88,42.9,40.47,India,IS.SHP.GCNW.XQ,Liner shipping connectivity index (maximum value in 2004 = 100)
115644,25.85207589,25.22300129,23.87110183,25.15932578,29.06476459,30.42994572,33.66167994,36.25867591,35.26452147,35.1530042,36.66271342,36.69697155,38.51731007,39.50916795,41.5655109,42.47684808,42.22885845,42.50165743,41.84432167,43.01384001,,,,,,,,,,,,,,,,,India,FS.LBL.LIQU.GD.ZS,Liquid liabilities (M3) as % of GDP
115645,,,,,,,,,,,,,,,,,5841,2407,2435,2556,2781,3263,4413,5398,5999,5843,5860,5863,5937,5795,5650,5644,4730,4763,4796,4887,India,CM.MKT.LDOM.NO,"Listed domestic companies, total"
115646,,,,,,,,,,25.67625,,,,,,,,,,33.72953,,,,,,,,,,47.8421,,,,,50.82376,,India,SE.ADT.LITR.FE.ZS,"Literacy rate, adult female (% of females ages 15 and above)"
115647,,,,,,,,,,54.84102,,,,,,,,,,61.64192,,,,,,,,,,73.41186,,,,,75.1919,,India,SE.ADT.LITR.MA.ZS,"Literacy rate, adult male (% of males ages 15 and above)"
115648,,,,,,,,,,40.76359,,,,,,,,,,48.22208,,,,,,,,,,61.01456,,,,,62.75447,,India,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)"
115649,,,,,,,,,,40.32152,,,,,,,,,,49.34919,,,,,,,,,,67.74658,,,,,74.35573,,India,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)"
115650,,,,,,,,,,66.31487,,,,,,,,,,73.50972,,,,,,,,,,84.19224,,,,,88.41183,,India,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)"
115651,,,,,,,,,,53.78457,,,,,,,,,,61.90028,,,,,,,,,,76.4257,,,,,81.13086,,India,SE.ADT.1524.LT.ZS,"Literacy rate, youth total (% of people ages 15-24)"
115652,28.94,29.58,30.86,32.04,33.7,34.97,35.69,37.22,38.75,41.21,43.69,46.38,48.74,51.32,53.22,54.45,56.04,58.77,60.86,61.75,63.85,66.1,68.37,71.84,74.25,76.37,79.14,82.54,84.53,87.78,89.47,91.56,95.79,99.81,104.39,111.06,India,AG.PRD.LVSK.XD,Livestock production index (2004-2006 = 100)
115653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,India,LP.LPI.TRAC.XQ,Logistics performance index: Ability to track and trace consignments (1=low to 5=high)
115654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27,India,LP.LPI.LOGS.XQ,Logistics performance index: Competence and quality of logistics services (1=low to 5=high)
115655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08,India,LP.LPI.ITRN.XQ,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)
115656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69,India,LP.LPI.CUST.XQ,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)
115657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.47,India,LP.LPI.TIME.XQ,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)
115658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,India,LP.LPI.OVRL.XQ,Logistics performance index: Overall (1=low to 5=high)
115659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,India,LP.LPI.INFR.XQ,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)
115660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.59999847,,,India,SL.UEM.LTRM.ZS,Long-term unemployment (% of total unemployment)
115661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.79999924,,,India,SL.UEM.LTRM.FE.ZS,"Long-term unemployment, female (% of female unemployment)"
115662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,India,SL.UEM.LTRM.MA.ZS,"Long-term unemployment, male (% of male unemployment)"
115663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,India,IC.FRM.CRIM.ZS,"Losses due to theft, robbery, vandalism, and arson (% sales)"
115664,,,,,,,,,,,,,,,,,,,,,,31.7,,,,,,30.4,,,,,,,28,,India,SH.STA.BRTW.ZS,Low-birthweight babies (% of births)
115665,,,,,,,,,,,,,,,,23.62469,24.87375,25.11492,,,,,,,,,,,,,44.26301,49.28666,,,56.49448,,India,SE.SEC.CMPT.LO.FE.ZS,"Lower secondary completion rate, female (% of relevant age group)"
115666,,,,,,,,,,,,,,,,43.30572,44.30718,45.07231,,,,,,,,,,,,,57.15609,58.74025,,,64.54963,,India,SE.SEC.CMPT.LO.MA.ZS,"Lower secondary completion rate, male (% of relevant age group)"
115667,,,,,,,,,,,,,,,,33.80579,34.93138,35.44927,,,,,,,,,,,,,51.03161,54.24746,,,60.72842,,India,SE.SEC.CMPT.LO.ZS,"Lower secondary completion rate, total (% of relevant age group)"
115668,,,,,,,,,,,,,,,,,,,17.47622321,18.15660758,17.12861314,14.65095724,14.92398524,18.10777651,18.96785616,16.52034561,15.33975355,16.13395942,15.60869871,16.75125713,15.90663562,17.1444368,16.92019069,18.58105633,16.54970813,15.59109594,India,NV.MNF.MTRN.ZS.UN,Machinery and transport equipment (% of value added in manufacturing)
115669,,,,,,75.09999847,,,,,,,,,,,,66.19999695,,,57.09999847,,,,,48.5,,51,,,,,,44.59999847,47.90000153,,India,SH.STA.STNT.ZS,"Malnutrition prevalence, height for age (% of children under 5)"
115670,,,,,,,,,,,,,,,,,,,,,55.70000076,,,,,,,50.90000153,,,,,,,48,,India,SH.STA.STNT.FE.ZS,"Malnutrition prevalence, height for age, female (% of children under 5)"
115671,,,,,,,,,,,,,,,,,,,,,58.5,,,,,,,51.20000076,,,,,,,47.90000153,,India,SH.STA.STNT.MA.ZS,"Malnutrition prevalence, height for age, male (% of children under 5)"
115672,,,,,,67.30000305,,,,,,,,,,,,59.5,,,50.70000076,,,,,41.09999847,,44.40000153,,,,,,40.29999924,43.5,,India,SH.STA.MALN.ZS,"Malnutrition prevalence, weight for age (% of children under 5)"
115673,,,,,,,,,,,,,,,,,,,,,48.79999924,,,,,,,43.79999924,,,,,,,43.90000153,,India,SH.STA.MALN.FE.ZS,"Malnutrition prevalence, weight for age, female (% of children under 5)"
115674,,,,,,,,,,,,,,,,,,,,,52.40000153,,,,,,,45,,,,,,,43.09999847,,India,SH.STA.MALN.MA.ZS,"Malnutrition prevalence, weight for age, male (% of children under 5)"
115676,54.67144202,52.70890004,51.94327774,44.86000221,52.45233551,55.9173268,60.20928431,58.3897656,58.64094678,59.51695837,49.19175334,50.66869643,52.8339937,58.10627038,62.54360823,66.42153384,71.54464607,71.66293638,70.68849531,72.03885848,73.51589132,73.75032466,76.2175207,73.54615402,72.42163021,74.26356771,76.04162099,79.20348955,77.83763376,74.76121668,75.3171633,76.76109626,73.71176678,71.07446914,66.25703182,64.20260433,India,TX.VAL.MANF.ZS.UN,Manufactures exports (% of merchandise exports)
115677,60.80899757,53.72078858,43.37124625,55.64089926,38.36849249,43.19276109,48.45194147,47.31704843,38.69334956,39.32712036,,49.07265622,48.92640957,54.39202962,66.78496812,53.33251242,56.8649531,58.9930326,51.20368308,49.90493495,49.84423929,53.56825311,51.31129116,53.77260781,49.93673595,54.6978953,53.85372696,50.655302,46.74999108,49.11838052,52.1422203,53.16877293,52.49382637,52.1854573,50.18929326,50.41075581,India,TM.VAL.MANF.ZS.UN,Manufactures imports (% of merchandise imports)
115678,14.43557282,14.25378306,15.56216379,15.24121124,15.68912885,15.39791855,16.4981417,17.31346805,16.18041384,16.25340359,15.8847036,16.10079589,16.10587836,15.98024377,15.84460194,15.87475812,15.67798359,16.41303176,16.15873398,15.20736103,15.35997069,15.31830115,16.20431286,17.30485415,16.94398965,15.84703404,15.00370125,14.59768042,15.30913559,14.64174279,14.87006095,14.8978363,15.25256106,15.38618405,16.05827703,15.99097156,India,NV.IND.MANF.ZS,"Manufacturing, value added (% of GDP)"
115679,3.92039801,4.449125495,2.915113366,2.10807601,8.769991277,6.223600492,12.35214174,-3.221181847,0.194426442,8.16962718,3.288152771,10.2319887,4.207971013,3.187489764,5.494239512,5.600021718,8.496312398,8.839417253,4.773545514,-2.3984638,3.090183465,8.591341075,10.82118324,15.46146292,9.50127678,0.051186908,3.131843594,5.393774515,7.299097849,2.270325194,6.866763608,6.336610322,7.383341694,10.1043557,14.31565869,10.27507722,India,NV.IND.MANF.KD.ZG,"Manufacturing, value added (annual % growth)"
115680,19034573055,19881445098,20461011761,20892345441,22724602314,24138890775,27120560779,26246958198,26297989225,28446436901,29381799204,32388141577,33751025187,34826835660,36740305425,38797770509,42094150294,45815027878,48002029086,46850717795,48298490929,52447979019,58123470937,67110209846,73486536631,73524152117,75826813565,79916740911,85749942028,87696744566,93718672707,99657259795,1.07015E+11,1.17829E+11,1.34696E+11,1.48537E+11,India,NV.IND.MANF.KD,"Manufacturing, value added (constant 2005 US$)"
115681,8.0614E+11,8.42007E+11,8.66552E+11,8.8482E+11,9.62418E+11,1.02232E+12,1.14859E+12,1.11159E+12,1.11376E+12,1.20475E+12,1.24436E+12,1.37168E+12,1.4294E+12,1.47496E+12,1.556E+12,1.64314E+12,1.78275E+12,1.94033E+12,2.03295E+12,1.98419E+12,2.04551E+12,2.22124E+12,2.46161E+12,2.84221E+12,3.11226E+12,3.11385E+12,3.21137E+12,3.38458E+12,3.63163E+12,3.71408E+12,3.96912E+12,4.22062E+12,4.53225E+12,4.9902E+12,5.70458E+12,6.29073E+12,India,NV.IND.MANF.KN,"Manufacturing, value added (constant LCU)"
115682,74982967127,90736550943,1.16607E+11,1.21292E+11,1.34212E+11,1.50334E+11,1.73116E+11,1.98239E+11,2.21409E+11,2.60401E+11,2.84312E+11,3.37081E+11,3.7867E+11,4.19828E+11,4.64127E+11,5.2715E+11,6.2131E+11,7.49321E+11,8.59343E+11,9.33014E+11,1.08092E+12,1.25298E+12,1.54814E+12,1.9357E+12,2.20575E+12,2.29404E+12,2.50373E+12,2.71255E+12,3.06296E+12,3.18496E+12,3.48534E+12,3.9119E+12,4.53225E+12,5.21669E+12,6.34828E+12,7.3272E+12,India,NV.IND.MANF.CN,"Manufacturing, value added (current LCU)"
115683,9699522519,11539685990,14620524188,14016702357,15015366448,17557278814,21095783917,24545466668,28052258062,29162205824,29528674031,32687914743,31856258655,34306931630,36298184668,40648465165,42918055960,44970734530,47878285435,38053329719,40926248442,39949109055,49307260984,57847193030,62132304638,61736821005,59524429754,62596050088,67044558196,66779634513,72002095603,85129242166,1.0087E+11,1.17829E+11,1.40295E+11,1.81994E+11,India,NV.IND.MANF.CD,"Manufacturing, value added (current US$)"
115684,,,,,,,,,,,,,,,,,,,0.428781411,1.550298835,1.553837728,1.553837728,1.553837728,1.553979007,1.631146995,1.631146995,1.674679836,1.674679836,0.975753462,1.674679836,1.674679836,1.674679836,1.674679836,1.674679836,1.674679836,1.674679836,India,ER.MRN.PTMR.ZS,Marine protected areas (% of territorial waters)
115685,,,,,,,,,,,,,,,,,7.819982982,9.062730078,11.81844835,17.35540432,22.19855387,34.48352208,38.43676899,34.69697844,30.66758904,30.35869947,24.53415759,39.54114403,31.06609065,22.34937167,25.00358409,45.13461809,53.74984695,66.29873555,86.27796876,146.8555996,India,CM.MKT.LCAP.GD.ZS,Market capitalization of listed companies (% of GDP)
115686,,,,,,,,,,,,,,,,,23600001024,27299999744,38599999488,47700000768,65100001280,98000003072,1.28E+11,1.27199E+11,1.22605E+11,1.28466E+11,1.05188E+11,1.84605E+11,1.48064E+11,1.10396E+11,1.31011E+11,2.79093E+11,3.87851E+11,5.53074E+11,8.18879E+11,1.8191E+12,India,CM.MKT.LCAP.CD,Market capitalization of listed companies (current US$)
115687,,,,,,,,,,,,,,,,,,,560,,,,,460,,,,,370,,,,,280,,,India,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)"
115688,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0054,,,,,0.00301,,,0.0025,,India,5.1,Improve maternal health
115689,2447940000,2917170000,3926400000,4355120000,5548790000,6378200000,6670740000,7806030000,8586000000,8295000000,9358000000,9148000000,9916000000,9140000000,9399000000,11298000000,13325000000,15846000000,17969000000,17727000000,19628000000,21572000000,25022000000,30630000000,33105000000,35008000000,33437000000,35667000000,42379000000,43361000000,49250000000,58962900000,76648600000,99616000000,1.21808E+11,1.50159E+11,India,TX.VAL.MRCH.CD.WT,Merchandise exports (current US$)
115690,2437720000,2958000000,3891360000,4364040000,5017900000,6024290000,6625550000,7678460000,8440160000,6826450000,8271359993,7857421481,8230249870,8265216776,9135137778,10797338271,13192041665,15837518000,17811540169,17871488000,19230105969,20988527132,24193375661,30536440000,32323642387,34622075000,33665150000,35921625000,42625850000,43313561390,50496256028,61118542804,75385241384,98201649682,1.20532E+11,1.53768E+11,India,TX.VAL.MRCH.WL.CD,Merchandise exports by the reporting economy (current US$)
115691,0.37370986,0.082488168,0.093283582,0.066910477,0.08788537,0.03701681,0.061428863,0.922711064,0.098220887,0.099319558,-1.45E-10,2.20E-09,-8.94E-09,9.78E-05,0.000954841,7.15E-05,0.652403472,0.005360688,4.497417626,2.348075325,4.660326571,2.39698876,1.818849729,3.997126057,1.426777946,1.28133568,0.663817033,0.311720308,3.448611582,4.907074879,1.604525662,0.541876621,0.523485191,0.256866329,0.223033841,0.251752567,India,TX.VAL.MRCH.RS.ZS,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)"
115692,1.752046995,2.03076403,3.053688171,3.185351188,3.603698758,2.965660684,4.505739146,4.630746269,3.826467745,3.588395139,3.100369789,2.202358374,2.082832087,1.683354462,1.760651102,1.903612512,2.147878389,3.226667209,2.723748544,4.072151127,4.27530981,5.445631893,5.356191197,6.209924929,7.372676815,7.163059984,5.324200249,5.680143924,6.68567313,8.021801599,9.791861464,10.59838551,11.17354726,11.61144531,11.78181419,12.57742491,India,TX.VAL.MRCH.R1.ZS,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)
115693,,,,,,,,,,,,,,,,,,,,,0.724010684,1.194330369,0.814721219,0.978535808,1.086657081,1.165730246,1.063414243,0.977196883,1.224257112,1.022404637,1.250182696,1.602853364,1.737359822,1.694092945,1.742526555,1.88919147,India,TX.VAL.MRCH.R2.ZS,Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)
115694,0.391759513,0.30290737,0.676370215,0.395734228,0.37246657,0.218448979,0.245564519,0.219445045,0.341225759,0.329160838,0.134515157,0.091113819,0.11014052,0.166193226,0.216837078,0.164273307,0.327051984,0.291365099,0.387323617,0.59842247,0.766186344,0.935422269,1.130926152,0.929021196,1.058467138,1.371018346,1.464125364,1.480654063,1.821957803,1.948969406,2.106291305,1.68064468,2.227786899,2.582827089,2.843343052,3.121996992,India,TX.VAL.MRCH.R3.ZS,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)
115695,4.765928819,3.644016227,9.074719378,14.29019899,8.40610614,7.072202699,5.983654187,5.284913902,5.089595458,5.659017498,3.803633444,5.227009513,4.23816444,3.63649169,2.215765913,2.042519562,1.858628005,0.842076391,1.868902511,2.355539729,3.964707029,3.963755062,1.813844946,1.665944033,2.244376221,2.135848299,2.332753604,2.177309629,2.493557313,3.332654147,3.557723957,3.678989205,3.897890795,3.60362943,4.028037727,4.299529958,India,TX.VAL.MRCH.R4.ZS,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)
115696,6.511002084,8.070317782,4.066701616,4.43946435,3.614061659,3.733717998,4.54830165,4.426929358,3.871490588,3.301276652,2.552591335,2.839146933,4.000025663,3.429312612,3.19144596,3.038948994,2.967232485,3.471352014,3.06058424,3.584894554,3.914833879,4.046316063,4.279731843,5.106751147,5.168422294,4.780692665,4.98148679,4.158637033,4.275985112,4.654872597,5.151412112,6.407821839,5.858825896,5.409551229,5.176231967,5.742611,India,TX.VAL.MRCH.R5.ZS,Merchandise exports to developing economies in South Asia (% of total merchandise exports)
115697,4.406986857,2.909398242,3.915854611,4.643403818,3.717092808,4.190867306,4.231346832,3.842958093,4.260701219,4.799712882,3.354695499,2.701909105,1.882975163,1.685310827,1.721155157,1.667599145,1.679098098,0.415033467,1.719636779,2.354487774,2.925125701,2.648328312,3.10609831,4.245812544,4.262775941,4.336972871,4.901507939,4.401874915,4.235516711,4.912506341,4.859734797,4.836170211,5.23869582,5.283604248,6.410914073,7.015737686,India,TX.VAL.MRCH.R6.ZS,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)
115698,30.04364734,25.75862069,31.49927018,37.23247266,28.99380219,28.34873487,25.66549192,24.31372958,32.09275654,39.29143259,35.57043633,28.12858768,27.97911394,29.1882845,25.37627484,20.42683907,20.61574993,5.61716173,23.94497632,19.35085092,12.65533957,14.1874679,12.22178182,14.02923851,16.0249532,16.17262975,15.0860014,14.71717941,16.46096207,19.23833613,21.56579422,22.39704297,24.27528059,24.77559902,26.8066356,28.90388101,India,TX.VAL.MRCH.OR.ZS,Merchandise exports to developing economies outside region (% of total merchandise exports)
115699,6.511002084,8.070317782,4.066701616,4.43946435,3.614061659,3.733717998,4.54830165,4.426929358,3.871490588,3.301276652,2.552591335,2.839146933,4.000025663,3.429312612,3.19144596,3.038948994,2.967232485,3.471352014,3.06058424,3.584894554,3.914833879,4.046316063,4.279731843,5.106751147,5.168422294,4.780692665,4.98148679,4.158637033,4.275985112,4.654872597,5.151412112,6.407821839,5.858825896,5.409551229,5.176231967,5.742611,India,TX.VAL.MRCH.WR.ZS,Merchandise exports to developing economies within region (% of total merchandise exports)
115700,7.837651576,5.884719405,10.99435673,12.94305277,14.18501764,13.98023668,13.10427059,12.16676261,11.68165058,12.56026192,11.39849732,12.25247727,10.0259953,10.29106802,7.906480548,7.122273216,6.804402132,5.248398139,6.536593335,8.982939753,9.588390023,10.2770037,9.327252982,7.97807472,9.184264401,9.608320703,10.9221257,10.80741754,11.02341654,11.94738455,11.94222565,13.23400036,14.52087647,14.26784734,15.92124009,16.74361192,India,TX.VAL.MRCH.AL.ZS,Merchandise exports to economies in the Arab World (% of total merchandise exports)
115701,63.07164071,66.08857336,64.34074462,58.26115251,67.30425078,67.88053032,69.72477757,70.33663,63.93753199,57.3079712,61.87697233,69.03226538,68.0208604,67.38230508,71.43132436,76.53414047,75.76461412,90.90612557,68.49702181,74.7161792,78.76949998,79.36922727,81.6796366,76.86688429,77.37984656,77.76534191,79.26869478,80.81246324,75.81444124,71.19971639,71.67826801,70.65325857,69.34240832,69.55798342,67.7940986,65.10175542,India,TX.VAL.MRCH.HI.ZS,Merchandise exports to high-income economies (% of total merchandise exports)
115702,2223240000,3210950000,5135880000,6380660000,5664950000,6646630000,7864860000,9827440000,14864000000,15418000000,14786000000,14061000000,15323000000,15928000000,15421000000,16675000000,19149000000,20535000000,23580000000,20448000000,23579000000,22788000000,26843000000,34707000000,37942000000,41432000000,42980000000,46979000000,51523000000,50392000000,56517000000,72557700000,99775400000,1.4287E+11,1.7841E+11,2.2937E+11,India,TM.VAL.MRCH.CD.WT,Merchandise imports (current US$)
115703,2235430000,3233750000,5064070000,6197840000,5102810000,6664330000,7819530000,9898550000,14822220000,14549800000,15634832072,13892733307,15115251169,16328998485,15051439900,16838039379,19034715452,19297491942,23991423128,19509428000,23196569257,21268797017,25485768551,34486530000,36054758486,40896425000,42162075000,47900500000,50336125000,50143367020,58912424916,74070022264,99835333380,1.39754E+11,1.76601E+11,2.35016E+11,India,TM.VAL.MRCH.WL.CD,Merchandise imports by the reporting economy (current US$)
115704,1.507539936,0.542713568,0.616895106,0.373194532,0.444460993,0.103086132,0.090670411,1.175828783,0.01268366,0.086049293,5.76E-10,-4.73E-09,2.79E-10,1.06E-08,-1.67E-09,1.71E-09,0.007353725,1.46E-09,0.517749096,10.77687157,0.235644672,0.097785725,0.040707949,5.791826548,0.028526935,0.220862826,0.169524389,0.148432689,23.51720559,27.90141056,28.74205656,27.17417611,28.0334928,29.2962181,6.63756411,0.706533218,India,TM.VAL.MRCH.RS.ZS,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)"
115705,0.912576104,1.113567839,0.65145229,0.891923638,0.874224202,3.696695692,4.504107024,3.840259432,3.711927093,3.075574922,3.009076679,3.439027294,4.755854907,4.049526339,4.848870877,4.96166488,5.084463441,4.586743323,4.125304,3.40189369,4.431957045,3.810840821,6.598380483,6.980609531,7.186549077,8.347306641,9.474213496,9.774062901,8.73040982,9.45656116,10.47599415,11.74089282,12.17652684,12.41130037,15.65817204,16.60235007,India,TM.VAL.MRCH.R1.ZS,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)
115706,,,,,,,,,,,,,,,,,,,,,1.106044147,0.702554763,1.185157738,1.302972494,1.50752241,0.923919389,0.763482348,0.712831808,0.558743845,0.739772999,0.651681067,0.629457054,0.825544985,0.95954144,1.171082253,1.410641584,India,TM.VAL.MRCH.R2.ZS,Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)
